"","family","location","mean.loc.abund"
"896","f:Elusimicrobiaceae","Cancun",2.47640620684072e-05
"897","f:Elusimicrobiaceae","Lapaz",5.99988295401514e-05
"898","f:Elusimicrobiaceae","Ningaloo",0.000202431700013356
"899","f:Elusimicrobiaceae","Philippines",2.77587691788354e-05
"900","f:Elusimicrobiaceae","Tanzania",7.04318108272999e-05
"901","f:Fibrobacteraceae","Cancun",3.27483098980558e-05
"902","f:Fibrobacteraceae","Lapaz",3.8933666209973e-05
"903","f:Fibrobacteraceae","Ningaloo",0.000125651506910047
"904","f:Fibrobacteraceae","Philippines",2.45279200322634e-05
"905","f:Fibrobacteraceae","Tanzania",5.19655924005673e-05
"906","f:Bacillaceae","Cancun",0.00566914325635293
"907","f:Bacillaceae","Lapaz",0.00383065999290042
"908","f:Bacillaceae","Ningaloo",0.0061731149041813
"909","f:Bacillaceae","Philippines",0.00383318145671427
"910","f:Bacillaceae","Tanzania",0.004151563306968
"911","f:Alicyclobacillaceae","Cancun",0.000134842432827997
"912","f:Alicyclobacillaceae","Lapaz",0.000162588603735613
"913","f:Alicyclobacillaceae","Ningaloo",0.000558875540337512
"914","f:Alicyclobacillaceae","Philippines",0.000163616138442342
"915","f:Alicyclobacillaceae","Tanzania",0.000218680252303977
"916","f:Listeriaceae","Cancun",0.000255876774058001
"917","f:Listeriaceae","Lapaz",0.000173985412469562
"918","f:Listeriaceae","Ningaloo",0.000229053881518722
"919","f:Listeriaceae","Philippines",0.000185662171741332
"920","f:Listeriaceae","Tanzania",0.000249033513103678
"921","f:Paenibacillaceae","Cancun",0.00135285186578119
"922","f:Paenibacillaceae","Lapaz",0.00147345709258926
"923","f:Paenibacillaceae","Ningaloo",0.00248476568607138
"924","f:Paenibacillaceae","Philippines",0.0015136392551466
"925","f:Paenibacillaceae","Tanzania",0.00161841789083922
"926","f:Planococcaceae","Cancun",0.000224165060480119
"927","f:Planococcaceae","Lapaz",0.000211377610371949
"928","f:Planococcaceae","Ningaloo",0.000315441665600121
"929","f:Planococcaceae","Philippines",0.000117496428482569
"930","f:Planococcaceae","Tanzania",0.000225265884065868
"931","f:Sporolactobacillaceae","Cancun",3.48446448248014e-05
"932","f:Sporolactobacillaceae","Lapaz",7.30102845393082e-05
"933","f:Sporolactobacillaceae","Ningaloo",0.000141852261075016
"934","f:Sporolactobacillaceae","Philippines",4.76694861429066e-05
"935","f:Sporolactobacillaceae","Tanzania",5.53344594536018e-05
"936","f:Staphylococcaceae","Cancun",0.000478750115754968
"937","f:Staphylococcaceae","Lapaz",0.000543379615177149
"938","f:Staphylococcaceae","Ningaloo",0.000914537917345042
"939","f:Staphylococcaceae","Philippines",0.000438291983390439
"940","f:Staphylococcaceae","Tanzania",0.000498700065087487
"941","f:Thermoactinomycetaceae","Cancun",2.19802245730414e-06
"942","f:Thermoactinomycetaceae","Lapaz",1.08216374074395e-05
"943","f:Thermoactinomycetaceae","Ningaloo",3.16420418321134e-05
"944","f:Thermoactinomycetaceae","Philippines",7.18884931344323e-06
"945","f:Thermoactinomycetaceae","Tanzania",1.55993524628163e-05
"946","f:Aerococcaceae","Cancun",3.51413774448013e-05
"947","f:Aerococcaceae","Lapaz",6.00796435122913e-05
"948","f:Aerococcaceae","Ningaloo",0.000136000559132023
"949","f:Aerococcaceae","Philippines",3.95335895671169e-05
"950","f:Aerococcaceae","Tanzania",8.46752299576924e-05
"951","f:Carnobacteriaceae","Cancun",4.95323441996196e-05
"952","f:Carnobacteriaceae","Lapaz",0.000110026296061247
"953","f:Carnobacteriaceae","Ningaloo",0.000161794162804648
"954","f:Carnobacteriaceae","Philippines",4.38457313503553e-05
"955","f:Carnobacteriaceae","Tanzania",6.0757104208006e-05
"956","f:Enterococcaceae","Cancun",0.000495809596999899
"957","f:Enterococcaceae","Lapaz",0.000601534702201984
"958","f:Enterococcaceae","Ningaloo",0.000682273093727113
"959","f:Enterococcaceae","Philippines",0.000632708544040076
"960","f:Enterococcaceae","Tanzania",0.000641876828990111
"961","f:Lactobacillaceae","Cancun",0.000421971234325099
"962","f:Lactobacillaceae","Lapaz",0.000490095455909352
"963","f:Lactobacillaceae","Ningaloo",0.00100642802004421
"964","f:Lactobacillaceae","Philippines",0.00043506117571926
"965","f:Lactobacillaceae","Tanzania",0.000575455651470233
"966","f:Leuconostocaceae","Cancun",5.9919878683631e-05
"967","f:Leuconostocaceae","Lapaz",3.81286617417637e-05
"968","f:Leuconostocaceae","Ningaloo",0.000164888538689933
"969","f:Leuconostocaceae","Philippines",5.6613308970778e-05
"970","f:Leuconostocaceae","Tanzania",6.95025426011754e-05
"971","f:Streptococcaceae","Cancun",0.000746580024920819
"972","f:Streptococcaceae","Lapaz",0.000675497854930471
"973","f:Streptococcaceae","Ningaloo",0.00090876641268947
"974","f:Streptococcaceae","Philippines",0.000531049289730529
"975","f:Streptococcaceae","Tanzania",0.000591386813097547
"976","f:Un_Clostridiales","Cancun",3.74493898009457e-05
"977","f:Un_Clostridiales","Lapaz",4.65813837291772e-05
"978","f:Un_Clostridiales","Ningaloo",9.03938506706772e-05
"979","f:Un_Clostridiales","Philippines",3.24757635423487e-05
"980","f:Un_Clostridiales","Tanzania",5.38059737292179e-05
"981","f:Clostridiaceae","Cancun",0.00149500750216335
"982","f:Clostridiaceae","Lapaz",0.00177009017621902
"983","f:Clostridiaceae","Ningaloo",0.00399470798754149
"984","f:Clostridiaceae","Philippines",0.00147691553703507
"985","f:Clostridiaceae","Tanzania",0.00184535822202945
"986","f:Clostridiales Family XIII. Incertae Sedis","Cancun",4.14230543329082e-06
"987","f:Clostridiales Family XIII. Incertae Sedis","Lapaz",8.41832366012565e-06
"988","f:Clostridiales Family XIII. Incertae Sedis","Ningaloo",5.36653481772857e-05
"989","f:Clostridiales Family XIII. Incertae Sedis","Philippines",6.53038731764375e-06
"990","f:Clostridiales Family XIII. Incertae Sedis","Tanzania",8.77032614664502e-06
"991","f:Clostridiales Family XVII. Incertae Sedis","Cancun",3.42741090134678e-05
"992","f:Clostridiales Family XVII. Incertae Sedis","Lapaz",7.01098775283417e-05
"993","f:Clostridiales Family XVII. Incertae Sedis","Ningaloo",0.000118182773251676
"994","f:Clostridiales Family XVII. Incertae Sedis","Philippines",3.21576212696721e-05
"995","f:Clostridiales Family XVII. Incertae Sedis","Tanzania",5.55910500409483e-05
"996","f:Eubacteriaceae","Cancun",0.000138623419129485
"997","f:Eubacteriaceae","Lapaz",0.000171920494104448
"998","f:Eubacteriaceae","Ningaloo",0.000353894804708884
"999","f:Eubacteriaceae","Philippines",0.000147583765700579
"1000","f:Eubacteriaceae","Tanzania",0.000168125650825505
"1001","f:Heliobacteriaceae","Cancun",5.88314176536111e-05
"1002","f:Heliobacteriaceae","Lapaz",5.35843236880205e-05
"1003","f:Heliobacteriaceae","Ningaloo",0.000162796745773033
"1004","f:Heliobacteriaceae","Philippines",7.23596186294089e-05
"1005","f:Heliobacteriaceae","Tanzania",6.15408943737718e-05
"1006","f:Hungateiclostridiaceae","Cancun",0.000195911203680931
"1007","f:Hungateiclostridiaceae","Lapaz",0.000208075425976884
"1008","f:Hungateiclostridiaceae","Ningaloo",0.000630496142986022
"1009","f:Hungateiclostridiaceae","Philippines",0.0002595117959527
"1010","f:Hungateiclostridiaceae","Tanzania",0.000268351290906167
"1011","f:Lachnospiraceae","Cancun",0.000611857776553972
"1012","f:Lachnospiraceae","Lapaz",0.000918046417498042
"1013","f:Lachnospiraceae","Ningaloo",0.00178375928992224
"1014","f:Lachnospiraceae","Philippines",0.000678933813254687
"1015","f:Lachnospiraceae","Tanzania",0.000963737273154238
"1016","f:Oscillospiraceae","Cancun",7.08612772664644e-06
"1017","f:Oscillospiraceae","Lapaz",0.000168628591256874
"1018","f:Oscillospiraceae","Ningaloo",4.21619900966881e-05
"1019","f:Oscillospiraceae","Philippines",1.10929028070179e-05
"1020","f:Oscillospiraceae","Tanzania",1.53314428691581e-05
"1021","f:Peptococcaceae","Cancun",0.000512010804952078
"1022","f:Peptococcaceae","Lapaz",0.000670862655242894
"1023","f:Peptococcaceae","Ningaloo",0.00174089820752145
"1024","f:Peptococcaceae","Philippines",0.000569327997529822
"1025","f:Peptococcaceae","Tanzania",0.000770149195673225
"1026","f:Peptostreptococcaceae","Cancun",0.000185501687014544
"1027","f:Peptostreptococcaceae","Lapaz",0.000314505417428784
"1028","f:Peptostreptococcaceae","Ningaloo",0.000836357738338066
"1029","f:Peptostreptococcaceae","Philippines",0.000234874563564872
"1030","f:Peptostreptococcaceae","Tanzania",0.0003225328523509
"1031","f:Ruminococcaceae","Cancun",0.000167548125468338
"1032","f:Ruminococcaceae","Lapaz",0.000223676376257748
"1033","f:Ruminococcaceae","Ningaloo",0.000652322718906414
"1034","f:Ruminococcaceae","Philippines",0.000210067832511119
"1035","f:Ruminococcaceae","Tanzania",0.000340477668572675
"1036","f:Symbiobacteriaceae","Cancun",0.000121424537184174
"1037","f:Symbiobacteriaceae","Lapaz",0.000128636224777198
"1038","f:Symbiobacteriaceae","Ningaloo",0.000225037697625415
"1039","f:Symbiobacteriaceae","Philippines",0.000111486033800622
"1040","f:Symbiobacteriaceae","Tanzania",0.000175034393462763
"1041","f:Syntrophomonadaceae","Cancun",9.17902876800749e-05
"1042","f:Syntrophomonadaceae","Lapaz",0.000152528902597128
"1043","f:Syntrophomonadaceae","Ningaloo",0.000405609205291261
"1044","f:Syntrophomonadaceae","Philippines",0.000118297526547889
"1045","f:Syntrophomonadaceae","Tanzania",0.000157633813185899
"1046","f:Halanaerobiaceae","Cancun",0.000138841441019353
"1047","f:Halanaerobiaceae","Lapaz",0.000220791997564903
"1048","f:Halanaerobiaceae","Ningaloo",0.000583333614128617
"1049","f:Halanaerobiaceae","Philippines",0.00013578407961923
"1050","f:Halanaerobiaceae","Tanzania",0.00020511392130007
"1051","f:Halobacteroidaceae","Cancun",0.000107838598807287
"1052","f:Halobacteroidaceae","Lapaz",0.000180108471352421
"1053","f:Halobacteroidaceae","Ningaloo",0.000448909614908154
"1054","f:Halobacteroidaceae","Philippines",0.000102755474414013
"1055","f:Halobacteroidaceae","Tanzania",0.000159030537540391
"1056","f:Natranaerobiaceae","Cancun",4.03232735463766e-05
"1057","f:Natranaerobiaceae","Lapaz",0.000108574785608877
"1058","f:Natranaerobiaceae","Ningaloo",0.000236750844598037
"1059","f:Natranaerobiaceae","Philippines",7.97635938900532e-05
"1060","f:Natranaerobiaceae","Tanzania",9.66508106862483e-05
"1061","f:Thermoanaerobacteraceae","Cancun",0.00040195140484494
"1062","f:Thermoanaerobacteraceae","Lapaz",0.000579848465511762
"1063","f:Thermoanaerobacteraceae","Ningaloo",0.0014303718320583
"1064","f:Thermoanaerobacteraceae","Philippines",0.000497133462089208
"1065","f:Thermoanaerobacteraceae","Tanzania",0.000574323061291067
"1066","f:Thermoanaerobacterales Family III. Incertae Sedis","Cancun",0.00012142247510571
"1067","f:Thermoanaerobacterales Family III. Incertae Sedis","Lapaz",0.000222220354844561
"1068","f:Thermoanaerobacterales Family III. Incertae Sedis","Ningaloo",0.000730318220047381
"1069","f:Thermoanaerobacterales Family III. Incertae Sedis","Philippines",0.000127979153385839
"1070","f:Thermoanaerobacterales Family III. Incertae Sedis","Tanzania",0.00021372969253716
"1071","f:Thermoanaerobacterales Family IV. Incertae Sedis","Cancun",1.68358674886484e-06
"1072","f:Thermoanaerobacterales Family IV. Incertae Sedis","Lapaz",1.59414686459902e-05
"1073","f:Thermoanaerobacterales Family IV. Incertae Sedis","Ningaloo",2.4785126423127e-05
"1074","f:Thermoanaerobacterales Family IV. Incertae Sedis","Philippines",1.51493321754622e-06
"1075","f:Thermoanaerobacterales Family IV. Incertae Sedis","Tanzania",8.30405455574393e-06
"1076","f:Thermodesulfobiaceae","Cancun",8.02397334182356e-07
"1077","f:Thermodesulfobiaceae","Lapaz",7.15014458800162e-06
"1078","f:Thermodesulfobiaceae","Ningaloo",5.47457491948934e-05
"1079","f:Thermodesulfobiaceae","Philippines",1.80626798509791e-06
"1080","f:Thermodesulfobiaceae","Tanzania",7.42583012632361e-06
"1081","f:Erysipelotrichaceae","Cancun",0.000240125598406516
"1082","f:Erysipelotrichaceae","Lapaz",0.000288148598571991
"1083","f:Erysipelotrichaceae","Ningaloo",0.000536426084690383
"1084","f:Erysipelotrichaceae","Philippines",0.000161104045604718
"1085","f:Erysipelotrichaceae","Tanzania",0.000317235398888282
"1086","f:Acidaminococcaceae","Cancun",3.38848460458209e-05
"1087","f:Acidaminococcaceae","Lapaz",8.06518519809598e-05
"1088","f:Acidaminococcaceae","Ningaloo",0.00020549509826422
"1089","f:Acidaminococcaceae","Philippines",4.43498725659909e-05
"1090","f:Acidaminococcaceae","Tanzania",8.76232225717374e-05
"1091","f:Selenomonadaceae","Cancun",0.000110396902380907
"1092","f:Selenomonadaceae","Lapaz",0.000194494117199692
"1093","f:Selenomonadaceae","Ningaloo",0.000469065292104814
"1094","f:Selenomonadaceae","Philippines",0.000132205554809992
"1095","f:Selenomonadaceae","Tanzania",0.000206179500496338
"1096","f:Sporomusaceae","Cancun",8.19442201433343e-05
"1097","f:Sporomusaceae","Lapaz",0.000114849635177275
"1098","f:Sporomusaceae","Ningaloo",0.000274754097348558
"1099","f:Sporomusaceae","Philippines",8.4761633340302e-05
"1100","f:Sporomusaceae","Tanzania",0.000121613245588218
"1101","f:Veillonellaceae","Cancun",9.7084908031017e-05
"1102","f:Veillonellaceae","Lapaz",0.000146484285898339
"1103","f:Veillonellaceae","Ningaloo",0.000283584992866839
"1104","f:Veillonellaceae","Philippines",7.02728970248007e-05
"1105","f:Veillonellaceae","Tanzania",0.0001274585762319
"1106","f:Un_Tissierellia","Cancun",6.84970923746922e-06
"1107","f:Un_Tissierellia","Lapaz",7.63218554384482e-06
"1108","f:Un_Tissierellia","Ningaloo",2.1608106098354e-05
"1109","f:Un_Tissierellia","Philippines",3.4546135116394e-06
"1110","f:Un_Tissierellia","Tanzania",3.10305626924904e-06
"1111","f:Gottschalkiaceae","Cancun",3.12410401169708e-06
"1112","f:Gottschalkiaceae","Lapaz",6.37996511654479e-06
"1113","f:Gottschalkiaceae","Ningaloo",4.2618208864981e-05
"1114","f:Gottschalkiaceae","Philippines",4.27766292110376e-06
"1115","f:Gottschalkiaceae","Tanzania",6.4573757753415e-06
"1116","f:Peptoniphilaceae","Cancun",8.30153172891786e-05
"1117","f:Peptoniphilaceae","Lapaz",0.000164815882186734
"1118","f:Peptoniphilaceae","Ningaloo",0.000674651785301242
"1119","f:Peptoniphilaceae","Philippines",0.000201932558557104
"1120","f:Peptoniphilaceae","Tanzania",0.000181308741130439
"1121","f:Tissierellaceae","Cancun",8.23382517564255e-05
"1122","f:Tissierellaceae","Lapaz",8.4944573631245e-05
"1123","f:Tissierellaceae","Ningaloo",0.000238223728529667
"1124","f:Tissierellaceae","Philippines",8.42588512059409e-05
"1125","f:Tissierellaceae","Tanzania",9.05936380125837e-05
"1126","f:Fusobacteriaceae","Cancun",0.000262925260219068
"1127","f:Fusobacteriaceae","Lapaz",0.000333482774332043
"1128","f:Fusobacteriaceae","Ningaloo",0.000703067463252424
"1129","f:Fusobacteriaceae","Philippines",0.00024929662605765
"1130","f:Fusobacteriaceae","Tanzania",0.000394671611726115
"1131","f:Leptotrichiaceae","Cancun",0.00013763266066902
"1132","f:Leptotrichiaceae","Lapaz",0.000173854075997417
"1133","f:Leptotrichiaceae","Ningaloo",0.000507390829518697
"1134","f:Leptotrichiaceae","Philippines",0.000122658494958777
"1135","f:Leptotrichiaceae","Tanzania",0.000178940497196254
"1136","f:Gemmatimonadaceae","Cancun",6.38149808325617e-05
"1137","f:Gemmatimonadaceae","Lapaz",0.000127621615444655
"1138","f:Gemmatimonadaceae","Ningaloo",0.000339987264600387
"1139","f:Gemmatimonadaceae","Philippines",8.87565419644694e-05
"1140","f:Gemmatimonadaceae","Tanzania",7.36499233971093e-05
"1141","f:Ignavibacteriaceae","Cancun",9.10648994468043e-06
"1142","f:Ignavibacteriaceae","Lapaz",6.70287093664532e-05
"1143","f:Ignavibacteriaceae","Ningaloo",0.000251252607510548
"1144","f:Ignavibacteriaceae","Philippines",3.05967551717173e-05
"1145","f:Ignavibacteriaceae","Tanzania",3.80742953220179e-05
"1146","f:Melioribacteraceae","Cancun",1.24335538794465e-05
"1147","f:Melioribacteraceae","Lapaz",2.70749166027273e-05
"1148","f:Melioribacteraceae","Ningaloo",0.00013416585435323
"1149","f:Melioribacteraceae","Philippines",1.40310430117086e-05
"1150","f:Melioribacteraceae","Tanzania",1.55689543443198e-05
"1151","f:Lentisphaeraceae","Cancun",6.41550146221065e-05
"1152","f:Lentisphaeraceae","Lapaz",0.000253335436719352
"1153","f:Lentisphaeraceae","Ningaloo",0.00038895165330122
"1154","f:Lentisphaeraceae","Philippines",9.23467251366091e-05
"1155","f:Lentisphaeraceae","Tanzania",0.000240710966709524
"1156","f:Victivallaceae","Cancun",2.83623794510043e-05
"1157","f:Victivallaceae","Lapaz",3.08056694129662e-05
"1158","f:Victivallaceae","Ningaloo",0.000114442729990935
"1159","f:Victivallaceae","Philippines",2.3253520487855e-05
"1160","f:Victivallaceae","Tanzania",2.64340746296842e-05
"1161","f:Nitrospinaceae","Cancun",8.76699658341253e-05
"1162","f:Nitrospinaceae","Lapaz",0.000258076827392923
"1163","f:Nitrospinaceae","Ningaloo",0.000833787747023503
"1164","f:Nitrospinaceae","Philippines",0.000112444172100785
"1165","f:Nitrospinaceae","Tanzania",0.000261353236403224
"1166","f:Nitrospiraceae","Cancun",5.75948779246072e-05
"1167","f:Nitrospiraceae","Lapaz",0.000157340453475611
"1168","f:Nitrospiraceae","Ningaloo",0.000465363010465361
"1169","f:Nitrospiraceae","Philippines",7.76186611226342e-05
"1170","f:Nitrospiraceae","Tanzania",0.000144572021658506
"1171","f:Candidatus Brocadiaceae","Cancun",5.67685701135637e-06
"1172","f:Candidatus Brocadiaceae","Lapaz",3.16323822129956e-05
"1173","f:Candidatus Brocadiaceae","Ningaloo",4.77595412316556e-05
"1174","f:Candidatus Brocadiaceae","Philippines",1.85831606449969e-05
"1175","f:Candidatus Brocadiaceae","Tanzania",1.42194753746012e-05
"1176","f:Gemmataceae","Cancun",6.90788689890557e-05
"1177","f:Gemmataceae","Lapaz",0.000195647475005271
"1178","f:Gemmataceae","Ningaloo",0.000360717648432034
"1179","f:Gemmataceae","Philippines",0.000117066186033965
"1180","f:Gemmataceae","Tanzania",0.000110653568689216
"1181","f:Isosphaeraceae","Cancun",1.27032339292637e-05
"1182","f:Isosphaeraceae","Lapaz",6.24093939328522e-05
"1183","f:Isosphaeraceae","Ningaloo",0.000148115452593812
"1184","f:Isosphaeraceae","Philippines",2.55824925919782e-05
"1185","f:Isosphaeraceae","Tanzania",3.18581985910456e-05
"1186","f:Pirellulaceae","Cancun",0.00120262778009085
"1187","f:Pirellulaceae","Lapaz",0.00321191510490632
"1188","f:Pirellulaceae","Ningaloo",0.00535727583727343
"1189","f:Pirellulaceae","Philippines",0.00140274685703884
"1190","f:Pirellulaceae","Tanzania",0.00194405628601407
"1191","f:Planctomycetaceae","Cancun",0.00092146992294609
"1192","f:Planctomycetaceae","Lapaz",0.00117840588616137
"1193","f:Planctomycetaceae","Ningaloo",0.00183075843311421
"1194","f:Planctomycetaceae","Philippines",0.000947772563788851
"1195","f:Planctomycetaceae","Tanzania",0.000881575823799701
"1196","f:Acidithiobacillaceae","Cancun",0.000129044792247803
"1197","f:Acidithiobacillaceae","Lapaz",0.000229322410475369
"1198","f:Acidithiobacillaceae","Ningaloo",0.000223615213488781
"1199","f:Acidithiobacillaceae","Philippines",0.000145628461922271
"1200","f:Acidithiobacillaceae","Tanzania",0.000237306737099508
"1201","f:Un_Alphaproteobacteria","Cancun",0.000607540895311981
"1202","f:Un_Alphaproteobacteria","Lapaz",0.00267152359536999
"1203","f:Un_Alphaproteobacteria","Ningaloo",0.00782530018730471
"1204","f:Un_Alphaproteobacteria","Philippines",0.000897257094054205
"1205","f:Un_Alphaproteobacteria","Tanzania",0.00223424139135649
"1206","f:Un_Polymorphum+E4242","Cancun",8.01624703475197e-05
"1207","f:Un_Polymorphum+E4242","Lapaz",8.64296490063445e-05
"1208","f:Un_Polymorphum+E4242","Ningaloo",0.000151700616054565
"1209","f:Un_Polymorphum+E4242","Philippines",6.88031060832642e-05
"1210","f:Un_Polymorphum+E4242","Tanzania",0.000176995519277443
"1211","f:Bdellovibrionaceae","Cancun",0.000515748498299988
"1212","f:Bdellovibrionaceae","Lapaz",0.00051293438945489
"1213","f:Bdellovibrionaceae","Ningaloo",0.00110727477347235
"1214","f:Bdellovibrionaceae","Philippines",0.000327594494478809
"1215","f:Bdellovibrionaceae","Tanzania",0.0106597505547439
"1216","f:Caulobacteraceae","Cancun",0.00485758462994158
"1217","f:Caulobacteraceae","Lapaz",0.00664570138232207
"1218","f:Caulobacteraceae","Ningaloo",0.00596249887586195
"1219","f:Caulobacteraceae","Philippines",0.0214979454088023
"1220","f:Caulobacteraceae","Tanzania",0.00719533877103058
"1221","f:Candidatus Paracaedibacteraceae","Cancun",2.08625341269872e-05
"1222","f:Candidatus Paracaedibacteraceae","Lapaz",5.60464093612056e-05
"1223","f:Candidatus Paracaedibacteraceae","Ningaloo",0.000212811205340467
"1224","f:Candidatus Paracaedibacteraceae","Philippines",1.56985105686738e-05
"1225","f:Candidatus Paracaedibacteraceae","Tanzania",0.000216896835558244
"1226","f:Holosporaceae","Cancun",2.24442196053497e-06
"1227","f:Holosporaceae","Lapaz",4.1486294652615e-06
"1228","f:Holosporaceae","Ningaloo",2.60768361330937e-05
"1229","f:Holosporaceae","Philippines",4.76583696473481e-06
"1230","f:Holosporaceae","Tanzania",1.00501795763996e-05
"1231","f:Kiloniellaceae","Cancun",0.000271142044073248
"1232","f:Kiloniellaceae","Lapaz",0.000717485919621069
"1233","f:Kiloniellaceae","Ningaloo",0.00169212719274461
"1234","f:Kiloniellaceae","Philippines",0.00033863251262138
"1235","f:Kiloniellaceae","Tanzania",0.00168676457384171
"1236","f:Kordiimonadaceae","Cancun",0.000569148812153114
"1237","f:Kordiimonadaceae","Lapaz",0.000615509397974408
"1238","f:Kordiimonadaceae","Ningaloo",0.000873710212903149
"1239","f:Kordiimonadaceae","Philippines",0.00072884786233482
"1240","f:Kordiimonadaceae","Tanzania",0.0013888544176779
"1241","f:Magnetococcaceae","Cancun",0.000201693872810614
"1242","f:Magnetococcaceae","Lapaz",0.000258282218140863
"1243","f:Magnetococcaceae","Ningaloo",0.000418351326767333
"1244","f:Magnetococcaceae","Philippines",0.000200765823186606
"1245","f:Magnetococcaceae","Tanzania",0.000929090712088509
"1246","f:Parvularculaceae","Cancun",0.000204115455118268
"1247","f:Parvularculaceae","Lapaz",0.000369703933375088
"1248","f:Parvularculaceae","Ningaloo",0.000634447438743451
"1249","f:Parvularculaceae","Philippines",0.000427289652012743
"1250","f:Parvularculaceae","Tanzania",0.000562583906819033
"1251","f:Pelagibacteraceae","Cancun",0.0049930537546086
"1252","f:Pelagibacteraceae","Lapaz",0.0447612416984691
"1253","f:Pelagibacteraceae","Ningaloo",0.146022000269218
"1254","f:Pelagibacteraceae","Philippines",0.0111761091909904
"1255","f:Pelagibacteraceae","Tanzania",0.0207567220566764
"1256","f:Aurantimonadaceae","Cancun",0.00107696023110658
"1257","f:Aurantimonadaceae","Lapaz",0.00138665484727568
"1258","f:Aurantimonadaceae","Ningaloo",0.0019097053841291
"1259","f:Aurantimonadaceae","Philippines",0.00138588251018713
"1260","f:Aurantimonadaceae","Tanzania",0.00181988700525875
"1261","f:Bartonellaceae","Cancun",0.000142792456959634
"1262","f:Bartonellaceae","Lapaz",0.000255747420132101
"1263","f:Bartonellaceae","Ningaloo",0.000888030294405059
"1264","f:Bartonellaceae","Philippines",0.000136936768240207
"1265","f:Bartonellaceae","Tanzania",0.000456624792971709
"1266","f:Beijerinckiaceae","Cancun",0.000329060286096728
"1267","f:Beijerinckiaceae","Lapaz",0.00043471071486225
"1268","f:Beijerinckiaceae","Ningaloo",0.000726894967467841
"1269","f:Beijerinckiaceae","Philippines",0.000430364294502771
"1270","f:Beijerinckiaceae","Tanzania",0.000626930617581
"1271","f:Bradyrhizobiaceae","Cancun",0.0031397999475761
"1272","f:Bradyrhizobiaceae","Lapaz",0.00439425864691191
"1273","f:Bradyrhizobiaceae","Ningaloo",0.00897709622896867
"1274","f:Bradyrhizobiaceae","Philippines",0.0048296132127053
"1275","f:Bradyrhizobiaceae","Tanzania",0.00416035644971194
"1276","f:Brucellaceae","Cancun",0.000819443427964417
"1277","f:Brucellaceae","Lapaz",0.00112945226099133
"1278","f:Brucellaceae","Ningaloo",0.00140776729897502
"1279","f:Brucellaceae","Philippines",0.00142906258568794
"1280","f:Brucellaceae","Tanzania",0.00158085907690566
"1281","f:Chelatococcaceae","Cancun",0.000133494852267832
"1282","f:Chelatococcaceae","Lapaz",0.000124243752672188
"1283","f:Chelatococcaceae","Ningaloo",0.000114870318638661
"1284","f:Chelatococcaceae","Philippines",0.000108784794318023
"1285","f:Chelatococcaceae","Tanzania",0.000120651492700024
"1286","f:Hyphomicrobiaceae","Cancun",0.000948418054586596
"1287","f:Hyphomicrobiaceae","Lapaz",0.00108577027074417
"1288","f:Hyphomicrobiaceae","Ningaloo",0.0019038481650656
"1289","f:Hyphomicrobiaceae","Philippines",0.00102925006415787
"1290","f:Hyphomicrobiaceae","Tanzania",0.00167469607290233
"1291","f:Methylobacteriaceae","Cancun",0.00329201341490563
"1292","f:Methylobacteriaceae","Lapaz",0.00175009009633091
"1293","f:Methylobacteriaceae","Ningaloo",0.00216321338625465
"1294","f:Methylobacteriaceae","Philippines",0.00247116246373261
"1295","f:Methylobacteriaceae","Tanzania",0.00230165883457404
"1296","f:Methylocystaceae","Cancun",0.000363659326747016
"1297","f:Methylocystaceae","Lapaz",0.000462527587276797
"1298","f:Methylocystaceae","Ningaloo",0.000830832431004731
"1299","f:Methylocystaceae","Philippines",0.000466902625920121
"1300","f:Methylocystaceae","Tanzania",0.000746578982337739
"1301","f:Phyllobacteriaceae","Cancun",0.00207557235204299
"1302","f:Phyllobacteriaceae","Lapaz",0.00260554743330675
"1303","f:Phyllobacteriaceae","Ningaloo",0.00359288284578272
"1304","f:Phyllobacteriaceae","Philippines",0.00302443847937311
"1305","f:Phyllobacteriaceae","Tanzania",0.0036414429764598
"1306","f:Rhizobiaceae","Cancun",0.00438514890319407
"1307","f:Rhizobiaceae","Lapaz",0.00509120401347149
"1308","f:Rhizobiaceae","Ningaloo",0.00621339558381121
"1309","f:Rhizobiaceae","Philippines",0.00521702185279307
"1310","f:Rhizobiaceae","Tanzania",0.00586625159227618
"1311","f:Rhodobiaceae","Cancun",0.000659779572606679
"1312","f:Rhodobiaceae","Lapaz",0.000925236698352159
"1313","f:Rhodobiaceae","Ningaloo",0.00226608603563507
"1314","f:Rhodobiaceae","Philippines",0.000908454645684769
"1315","f:Rhodobiaceae","Tanzania",0.00155511852082921
"1316","f:Xanthobacteraceae","Cancun",0.000704380837580263
"1317","f:Xanthobacteraceae","Lapaz",0.000903810214603668
"1318","f:Xanthobacteraceae","Ningaloo",0.00146384593753886
"1319","f:Xanthobacteraceae","Philippines",0.000987079829912898
"1320","f:Xanthobacteraceae","Tanzania",0.00133413843529322
"1321","f:Rhodobacteraceae","Cancun",0.0169104060574211
"1322","f:Rhodobacteraceae","Lapaz",0.0595568120186735
"1323","f:Rhodobacteraceae","Ningaloo",0.0290630133108733
"1324","f:Rhodobacteraceae","Philippines",0.0272586651566221
"1325","f:Rhodobacteraceae","Tanzania",0.0652339896027826
"1326","f:Hyphomonadaceae","Cancun",0.00246870615129662
